family_id,title,description,category_level_1,category_level_2,product_type,sport,available_colors,available_sizes,available_materials,available_features,price_min,price_max,primary_product_id,thumbnail_image,tags,search_text,available_fits
F000011,6061 Aluminum Grill Trekking Pole,,,Men's,Equipment,Hiking,"[""Black""]","[""OS""]","[""6061 Aluminum""]",[],65.99,65.99,9895689355543,https://cdn.shopify.com/s/files/1/0922/4237/9031/files/87390-010_1.jpg?v=1743238853,"[""Bestseller"", ""Equipment"", ""Hiking and Trekking"", ""Men"", ""Trekking pole"", ""Women"", ""Men's"", ""Hiking"", ""6061 Aluminum""]","6061 Aluminum Grill Trekking Pole

Brand: Columbia
Category: Men's
Product Type: Equipment
Sport: Hiking

Materials:
6061 Aluminum

Tags:
Bestseller
Equipment
Hiking and Trekking
Men
Trekking pole
Women
Men's
Hiking
6061 Aluminum",[]
F000012,Omni-Wick Cove Dome Butte Pique Polo Tshirt,"The classic and versatile short-sleeve polo shirt designed for comfort and style. Made with breathable pique fabric, it delivers a soft feel and moisture-wicking performance, perfect for casual outings or active days. Its clean, solid design and durable construction make it a wardrobe essential for any season.",Apparel,Men's,Sportswear,Casual,"[""Black"", ""White"", ""Navy Blue""]","[""S"", ""M"", ""L"", ""XL"", ""XXL""]",[],"[""Omni-Wick"", ""Moisture Wicking"", ""Breathable"", ""Lightweight""]",47.99,47.99,9895690699031,https://cdn.shopify.com/s/files/1/0922/4237/9031/files/AE0412-010_1.jpg?v=1743238824,"[""Columbia"", ""Hiking and Trekking"", ""Hiking Trekking"", ""Men"", ""Polo T-Shirts"", ""Shirts and T-Shirts"", ""Casual Lifestyle"", ""Apparel"", ""Men's"", ""Sportswear"", ""Casual"", ""Omni-Wick"", ""Moisture Wicking"", ""Breathable"", ""Lightweight""]","Omni-Wick Cove Dome Butte Pique Polo Tshirt

Brand: Columbia
Category: Apparel > Men's
Product Type: Sportswear
Sport: Casual

The classic and versatile short-sleeve polo shirt designed for comfort and style. Made with breathable pique fabric, it delivers a soft feel and moisture-wicking performance, perfect for casual outings or active days. Its clean, solid design and durable construction make it a wardrobe essential for any season.

Features:
Omni-Wick
Moisture Wicking
Breathable
Lightweight

Tags:
Columbia
Hiking and Trekking
Hiking Trekking
Men
Polo T-Shirts
Shirts and T-Shirts
Casual Lifestyle
Apparel
Men's
Sportswear
Casual
Omni-Wick
Moisture Wicking
Breathable
Lightweight",[]
F000013,Omni-Shade Flex Roc Pants with Sun Protection,"These Columbia men's utility stretch pants feature Omni-Shade™ UPF 50 technology that provides reliable sun protection by blocking harmful UVA and UVB rays. Constructed with a breathable cotton-blend fabric, these pants ensure maximum comfort and moisture management during extended outdoor activities. Designed with multiple pockets including hand pockets, a zip-closed security pocket, and a dedicated knife pocket, they offer convenient storage for essentials on the go. The advanced utility stretch material delivers excellent freedom of movement, making these pants ideal for hiking, trekking, camping, and safari adventures. Columbia’s stretch pants are crafted to balance durability and comfort while being versatile enough for everyday outdoor use and travel. Imported and available in various colors and styles, these pants provide exceptional value for active men seeking protection and practicality in rugged environments.",Apparel,Men's,Sportswear,Hiking,"[""Brown"", ""Green"", ""Blue""]","[""28"", ""30"", ""32"", ""34"", ""36"", ""38""]","[""Cotton""]","[""Omni-Shade"", ""Sun Protection"", ""Stretch"", ""UPF 50"", ""Breathable""]",56.99,71.99,9895689748759,https://cdn.shopify.com/s/files/1/0922/4237/9031/files/AE0183-251_1.jpg?v=1743238847,"[""Columbia"", ""Columbia Sale"", ""Hiking and Trekking"", ""Hiking Trekking"", ""Men"", ""Pants"", ""Pants and Shorts"", ""Apparel"", ""Men's"", ""Sportswear"", ""Hiking"", ""Cotton"", ""Omni-Shade"", ""Sun Protection"", ""Stretch"", ""UPF 50"", ""Breathable""]","Omni-Shade Flex Roc Pants with Sun Protection

Brand: Columbia
Category: Apparel > Men's
Product Type: Sportswear
Sport: Hiking

These Columbia men's utility stretch pants feature Omni-Shade™ UPF 50 technology that provides reliable sun protection by blocking harmful UVA and UVB rays. Constructed with a breathable cotton-blend fabric, these pants ensure maximum comfort and moisture management during extended outdoor activities. Designed with multiple pockets including hand pockets, a zip-closed security pocket, and a dedicated knife pocket, they offer convenient storage for essentials on the go. The advanced utility stretch material delivers excellent freedom of movement, making these pants ideal for hiking, trekking, camping, and safari adventures. Columbia’s stretch pants are crafted to balance durability and comfort while being versatile enough for everyday outdoor use and travel. Imported and available in various colors and styles, these pants provide exceptional value for active men seeking protection and practicality in rugged environments.

Materials:
Cotton

Features:
Omni-Shade
Sun Protection
Stretch
UPF 50
Breathable

Tags:
Columbia
Columbia Sale
Hiking and Trekking
Hiking Trekking
Men
Pants
Pants and Shorts
Apparel
Men's
Sportswear
Hiking
Cotton
Omni-Shade
Sun Protection
Stretch
UPF 50
Breathable",[]
F000014,Omni-Wick Flare Gun Stretch Flannel Shirt,"Columbia Flare Gun Stretch Flannel is the epitome of rugged style and comfort. Made with stretchy fabric for unrestricted movement, this flannel shirt is perfect for outdoor activities or casual wear. Its classic design and durable construction make it a versatile staple for any wardrobe. Whether you're exploring the great outdoors or hanging out with friends, the Flare Gun Stretch Flannel offers timeless style and functionality from Columbia.",Apparel,Men's,Sportswear,Casual,"[""Brown"", ""Black"", ""Green""]","[""S"", ""M"", ""L"", ""XL"", ""XXL"", ""XXXL""]",[],"[""Omni-Wick"", ""Stretch""]",53.99,59.99,9895689912599,https://cdn.shopify.com/s/files/1/0922/4237/9031/files/AE0232-260_1.jpg?v=1743238844,"[""Casual Lifestyle"", ""Columbia"", ""Columbia Sale"", ""Long Sleeve Shirts"", ""Men"", ""Shirts and T-Shirts"", ""Hiking and Trekking"", ""Hiking Trekking"", ""Apparel"", ""Men's"", ""Sportswear"", ""Casual"", ""Omni-Wick"", ""Stretch""]","Omni-Wick Flare Gun Stretch Flannel Shirt

Brand: Columbia
Category: Apparel > Men's
Product Type: Sportswear
Sport: Casual

Columbia Flare Gun Stretch Flannel is the epitome of rugged style and comfort. Made with stretchy fabric for unrestricted movement, this flannel shirt is perfect for outdoor activities or casual wear. Its classic design and durable construction make it a versatile staple for any wardrobe. Whether you're exploring the great outdoors or hanging out with friends, the Flare Gun Stretch Flannel offers timeless style and functionality from Columbia.

Features:
Omni-Wick
Stretch

Tags:
Casual Lifestyle
Columbia
Columbia Sale
Long Sleeve Shirts
Men
Shirts and T-Shirts
Hiking and Trekking
Hiking Trekking
Apparel
Men's
Sportswear
Casual
Omni-Wick
Stretch",[]
F000015,Omni-Heat Reflective Basin Butte Fleece Jacket,"CLASSIC COMFORT A soft, smooth fleece jacket complete with zippered hand pockets for your small essentials. Active fit Zippered hand pockets Center Back Length: 28.5"" Imported",Apparel,Men's,Sportswear,Hiking,"[""Grey""]","[""S"", ""M"", ""L"", ""XL"", ""XXL"", ""XXXL""]","[""Fleece""]","[""Omni-Heat"", ""Reflective""]",56.99,56.99,9895689978135,https://cdn.shopify.com/s/files/1/0922/4237/9031/files/AE0241-023_1.jpg?v=1743238842,"[""Columbia"", ""Columbia Sale"", ""Fleece"", ""Hiking and Trekking"", ""Hiking Trekking"", ""Jackets and Vest"", ""Men"", ""Sustainable Products"", ""Apparel"", ""Men's"", ""Sportswear"", ""Hiking"", ""Omni-Heat"", ""Reflective""]","Omni-Heat Reflective Basin Butte Fleece Jacket

Brand: Columbia
Category: Apparel > Men's
Product Type: Sportswear
Sport: Hiking

CLASSIC COMFORT A soft, smooth fleece jacket complete with zippered hand pockets for your small essentials. Active fit Zippered hand pockets Center Back Length: 28.5"" Imported

Materials:
Fleece

Features:
Omni-Heat
Reflective

Tags:
Columbia
Columbia Sale
Fleece
Hiking and Trekking
Hiking Trekking
Jackets and Vest
Men
Sustainable Products
Apparel
Men's
Sportswear
Hiking
Omni-Heat
Reflective",[]
F000016,Omni-Shield Tech Trail Shorts,"MORE THAN SHORTS With the look of a presentable, casual-Friday short, but the utility of hiking gear, these are an adventurer's essential. UTILITY UPF 50 sun protection and water repellency prep you for the outdoors, while the slight stretch lets you move freely. Omni-Shield™ advanced repellency Omni-Shade™ UPF 50 sun protection Comfort stretch Zip-closed security pocket Uses: Hiking Imported Recommended Protection The Skin Cancer Foundation recommends this fabric as an effective UV protectant only for covered areas.",Apparel,Men's,Sportswear,Hiking,"[""Green""]","[""30"", ""32"", ""34"", ""36"", ""38""]",[],"[""Omni-Shield"", ""UPF 50"", ""Sun Protection"", ""Stretch"", ""Omni-Shade""]",40.99,40.99,9895690174743,https://cdn.shopify.com/s/files/1/0922/4237/9031/files/AE0291-397_1.jpg?v=1743238838,"[""Columbia"", ""Columbia Sale"", ""Hiking and Trekking"", ""Hiking Trekking"", ""Men"", ""Pants and Shorts"", ""Shorts and Capris"", ""Apparel"", ""Men's"", ""Sportswear"", ""Hiking"", ""Omni-Shield"", ""UPF 50"", ""Sun Protection"", ""Stretch"", ""Omni-Shade""]","Omni-Shield Tech Trail Shorts

Brand: Columbia
Category: Apparel > Men's
Product Type: Sportswear
Sport: Hiking

MORE THAN SHORTS With the look of a presentable, casual-Friday short, but the utility of hiking gear, these are an adventurer's essential. UTILITY UPF 50 sun protection and water repellency prep you for the outdoors, while the slight stretch lets you move freely. Omni-Shield™ advanced repellency Omni-Shade™ UPF 50 sun protection Comfort stretch Zip-closed security pocket Uses: Hiking Imported Recommended Protection The Skin Cancer Foundation recommends this fabric as an effective UV protectant only for covered areas.

Features:
Omni-Shield
UPF 50
Sun Protection
Stretch
Omni-Shade

Tags:
Columbia
Columbia Sale
Hiking and Trekking
Hiking Trekking
Men
Pants and Shorts
Shorts and Capris
Apparel
Men's
Sportswear
Hiking
Omni-Shield
UPF 50
Sun Protection
Stretch
Omni-Shade",[]
F000017,Omni-Shield M Titan Pass Pant,"KICK SOME TRAIL High-performance, feature-rich pants built for going the extra mile with advanced water-and-stain repellency and built-in UPF 50. SEIZE THE DAY Four-way comfort stretch fabric and waist elastic allow for dynamic movement while zippered cargo and hand pockets stow essentials. Omni-Shield™ advanced repellency Omni-Shade™ UPF 50 sun protection 4-way comfort stretch Zippered hand pockets Integrated belt Security zipper cargo pocket Uses: Hiking Imported Recommended Protection The Skin Cancer Foundation recommends this fabric as an effective UV protectant only for covered areas. Thanks to Her This gear was made in a factory supporting BSR’s HERproject™, a multifaceted program that strives to empower women working in global supply chains through health, finance, and gender equality training.",Apparel,Men's,Sportswear,Hiking,"[""Black"", ""Grey"", ""Blue""]","[""OS"", ""30"", ""32"", ""34"", ""36"", ""38""]",[],"[""Omni-Shield"", ""UPF 50"", ""Stretch"", ""Omni-Shade"", ""Sun Protection""]",61.99,77.99,9895690207511,https://cdn.shopify.com/s/files/1/0922/4237/9031/files/AE0317-010_1.jpg?v=1743238837,"[""Columbia"", ""Columbia Sale"", ""Hiking and Trekking"", ""Hiking Trekking"", ""Men"", ""Pants"", ""Pants and Shorts"", ""Sustainable Products"", ""Apparel"", ""Men's"", ""Sportswear"", ""Hiking"", ""Omni-Shield"", ""UPF 50"", ""Stretch"", ""Omni-Shade"", ""Sun Protection""]","Omni-Shield M Titan Pass Pant

Brand: Columbia
Category: Apparel > Men's
Product Type: Sportswear
Sport: Hiking

KICK SOME TRAIL High-performance, feature-rich pants built for going the extra mile with advanced water-and-stain repellency and built-in UPF 50. SEIZE THE DAY Four-way comfort stretch fabric and waist elastic allow for dynamic movement while zippered cargo and hand pockets stow essentials. Omni-Shield™ advanced repellency Omni-Shade™ UPF 50 sun protection 4-way comfort stretch Zippered hand pockets Integrated belt Security zipper cargo pocket Uses: Hiking Imported Recommended Protection The Skin Cancer Foundation recommends this fabric as an effective UV protectant only for covered areas. Thanks to Her This gear was made in a factory supporting BSR’s HERproject™, a multifaceted program that strives to empower women working in global supply chains through health, finance, and gender equality training.

Features:
Omni-Shield
UPF 50
Stretch
Omni-Shade
Sun Protection

Tags:
Columbia
Columbia Sale
Hiking and Trekking
Hiking Trekking
Men
Pants
Pants and Shorts
Sustainable Products
Apparel
Men's
Sportswear
Hiking
Omni-Shield
UPF 50
Stretch
Omni-Shade
Sun Protection",[]
F000018,UPF 50 M Logo Fleece Crew Fleece,"CLASSIC &amp; COMFY This classic cotton-blend crew fleece features a luxurious, velvety-soft interior. Comfort rib at cuff and hem Center Back Length: 29.5"" Imported",Apparel,Men's,Sportswear,Hiking,"[""Maroon"", ""Orange"", ""Yellow"", ""Blue"", ""Olive"", ""Navy Blue"", ""Red"", ""Black""]","[""S"", ""M"", ""L"", ""XL"", ""XXL"", ""OS""]","[""Fleece"", ""Cotton""]","[""UPF 50"", ""Sun Protection"", ""Lightweight"", ""Breathable""]",33.99,41.99,9895690633495,https://cdn.shopify.com/s/files/1/0922/4237/9031/files/AE0358-521_1.jpg?v=1743238826,"[""Columbia"", ""Columbia Sale"", ""Fleece"", ""Hiking and Trekking"", ""Hiking Trekking"", ""Jackets and Vest"", ""Men"", ""Lifestyle"", ""Casual Lifestyle"", ""Apparel"", ""Men's"", ""Sportswear"", ""Hiking"", ""Cotton"", ""UPF 50"", ""Sun Protection"", ""Lightweight"", ""Breathable""]","UPF 50 M Logo Fleece Crew Fleece

Brand: Columbia
Category: Apparel > Men's
Product Type: Sportswear
Sport: Hiking

CLASSIC &amp; COMFY This classic cotton-blend crew fleece features a luxurious, velvety-soft interior. Comfort rib at cuff and hem Center Back Length: 29.5"" Imported

Materials:
Fleece
Cotton

Features:
UPF 50
Sun Protection
Lightweight
Breathable

Tags:
Columbia
Columbia Sale
Fleece
Hiking and Trekking
Hiking Trekking
Jackets and Vest
Men
Lifestyle
Casual Lifestyle
Apparel
Men's
Sportswear
Hiking
Cotton
UPF 50
Sun Protection
Lightweight
Breathable","[""Classic Fit""]"
F000019,Basin Trail III Fleece Jacket,"A soft, smooth fleece jacket complete with zippered hand pockets for your small essentials.",Apparel,Men's,Sportswear,Hiking,"[""Grey"", ""Navy Blue"", ""Red"", ""Green"", ""Black"", ""Blue""]","[""S"", ""M"", ""L"", ""XL"", ""XXL"", ""OS""]","[""Fleece""]","[""Moisture Wicking""]",37.99,47.99,9895690797335,https://cdn.shopify.com/s/files/1/0922/4237/9031/files/AE0560-023_1.jpg?v=1743238821,"[""Columbia"", ""Fleece"", ""Hiking and Trekking"", ""Hiking Trekking"", ""Jackets and Vest"", ""Men"", ""Columbia Sale"", ""Apparel"", ""Men's"", ""Sportswear"", ""Hiking"", ""Moisture Wicking""]","Basin Trail III Fleece Jacket

Brand: Columbia
Category: Apparel > Men's
Product Type: Sportswear
Sport: Hiking

A soft, smooth fleece jacket complete with zippered hand pockets for your small essentials.

Materials:
Fleece

Features:
Moisture Wicking

Tags:
Columbia
Fleece
Hiking and Trekking
Hiking Trekking
Jackets and Vest
Men
Columbia Sale
Apparel
Men's
Sportswear
Hiking
Moisture Wicking",[]
F000020,Sequoia Grove Fleece Jacket,"Columbia Sequoia Grove Full Zip Fleece - your go-to layer for warmth and comfort on chilly days. Crafted with Columbia's dedication to quality and performance, this fleece jacket offers cozy insulation and versatile style for outdoor adventures or everyday wear. Made from soft fleece fabric, it provides lightweight warmth without adding bulk, while the full-zip design allows for easy layering and temperature control. The Sequoia Grove Full Zip Fleece features a classic look with modern details, making it a timeless addition to your wardrobe. Whether you're hiking, camping, or simply enjoying a stroll in the park, elevate your comfort and style with the Columbia Sequoia Grove Full Zip Fleece.",Apparel,Men's,Sportswear,Hiking,"[""Green"", ""Grey"", ""Navy Blue"", ""Black""]","[""S"", ""M"", ""L"", ""XL"", ""XXL"", ""OS""]","[""Fleece""]","[""Lightweight"", ""Stretch""]",47.99,59.99,9895691059479,https://cdn.shopify.com/s/files/1/0922/4237/9031/files/AE0596-336_1.jpg?v=1743238811,"[""Columbia"", ""Fleece"", ""Hiking and Trekking"", ""Hiking Trekking"", ""Jackets and Vest"", ""Men"", ""Sustainable Products"", ""Columbia Sale"", ""Apparel"", ""Men's"", ""Sportswear"", ""Hiking"", ""Lightweight"", ""Stretch""]","Sequoia Grove Fleece Jacket

Brand: Columbia
Category: Apparel > Men's
Product Type: Sportswear
Sport: Hiking

Columbia Sequoia Grove Full Zip Fleece - your go-to layer for warmth and comfort on chilly days. Crafted with Columbia's dedication to quality and performance, this fleece jacket offers cozy insulation and versatile style for outdoor adventures or everyday wear. Made from soft fleece fabric, it provides lightweight warmth without adding bulk, while the full-zip design allows for easy layering and temperature control. The Sequoia Grove Full Zip Fleece features a classic look with modern details, making it a timeless addition to your wardrobe. Whether you're hiking, camping, or simply enjoying a stroll in the park, elevate your comfort and style with the Columbia Sequoia Grove Full Zip Fleece.

Materials:
Fleece

Features:
Lightweight
Stretch

Tags:
Columbia
Fleece
Hiking and Trekking
Hiking Trekking
Jackets and Vest
Men
Sustainable Products
Columbia Sale
Apparel
Men's
Sportswear
Hiking
Lightweight
Stretch",[]
F000021,Endless Trail 2-in-1 Trail Running Shorts,"These 2-in-1 trail running shorts feature an integrated half liner and a lightweight outer shell, perfect for enhanced comfort and mobility on rugged trails. The zippered back pocket provides secure storage for essentials during trail running, ensuring items stay safe and accessible on the move. Engineered with odor-capturing technology, the shorts maintain freshness through long runs, making them ideal for extended outdoor activities. Constructed with recycled materials, these shorts support sustainable performance without sacrificing durability or breathability. Additional details such as an interior drawcord, mesh side pocket, and reflective accents improve fit, convenience, and visibility in low-light conditions. Made in a factory supporting BSR’s HERproject™, this product empowers women workers with health and gender equality initiatives, combining ethical manufacturing with high-performance gear.",Apparel,Men's,Sportswear,Hiking,"[""Black"", ""Navy Blue""]","[""S"", ""M"", ""L"", ""XL""]","[""Mesh""]","[""Lightweight"", ""Reflective"", ""UPF 40"", ""Convertible""]",53.99,59.99,9895691125015,https://cdn.shopify.com/s/files/1/0922/4237/9031/files/AE0612-010_1.jpg?v=1743238809,"[""Columbia"", ""Men"", ""Pants and Shorts"", ""Shorts and Capris"", ""Sustainable Products"", ""Trail Running"", ""Columbia Sale"", ""Apparel"", ""Men's"", ""Sportswear"", ""Hiking"", ""Mesh"", ""Lightweight"", ""Reflective"", ""UPF 40"", ""Convertible""]","Endless Trail 2-in-1 Trail Running Shorts

Brand: Columbia
Category: Apparel > Men's
Product Type: Sportswear
Sport: Hiking

These 2-in-1 trail running shorts feature an integrated half liner and a lightweight outer shell, perfect for enhanced comfort and mobility on rugged trails. The zippered back pocket provides secure storage for essentials during trail running, ensuring items stay safe and accessible on the move. Engineered with odor-capturing technology, the shorts maintain freshness through long runs, making them ideal for extended outdoor activities. Constructed with recycled materials, these shorts support sustainable performance without sacrificing durability or breathability. Additional details such as an interior drawcord, mesh side pocket, and reflective accents improve fit, convenience, and visibility in low-light conditions. Made in a factory supporting BSR’s HERproject™, this product empowers women workers with health and gender equality initiatives, combining ethical manufacturing with high-performance gear.

Materials:
Mesh

Features:
Lightweight
Reflective
UPF 40
Convertible

Tags:
Columbia
Men
Pants and Shorts
Shorts and Capris
Sustainable Products
Trail Running
Columbia Sale
Apparel
Men's
Sportswear
Hiking
Mesh
Lightweight
Reflective
UPF 40
Convertible",[]
F000022,Ridge 2.0 Short Sleeve Shirt,"This Columbia Silver Ridge 2.0 long sleeve shirt offers advanced UPF 50 sun protection, making it ideal for extended outdoor activities under intense sunlight. Crafted with Omni-Wick technology, the shirt features quick-wicking fabric engineered to keep you dry and comfortable during rigorous hiking and trekking adventures. Designed with roll-up sleeves and tab holders, this men's outdoor shirt provides versatility and ventilation, enhancing breathability in warmer conditions. Equipped with strategically placed air vents and flap-close pockets, the rugged design supports utility and airflow, fitting perfectly for camping, safari, or trekking needs. The shirt’s 30-inch center back length ensures a just-right fit while combining durability with a stylish appearance suitable for both trail and urban wear. Imported and optimized for hiking enthusiasts, this functional long sleeve shirt balances performance and rugged style, promising comfort throughout your excursions.",Apparel,Men's,Sportswear,Hiking,"[""Grey"", ""White"", ""Beige"", ""Navy Blue"", ""Green"", ""Blue"", ""Orange"", ""Red"", ""Black"", ""Brown""]","[""S"", ""M"", ""L"", ""XL"", ""XXL"", ""XXXL"", ""OS""]",[],"[""Sun Protection"", ""Moisture Wicking"", ""Omni-Shade"", ""UPF 50"", ""Omni-Wick"", ""Lightweight"", ""Breathable""]",33.99,47.99,9895691223319,https://cdn.shopify.com/s/files/1/0922/4237/9031/files/AE0647-023_1_b3becc60-51de-4e50-9723-ec2958278bdf.jpg?v=1745324343,"[""Columbia"", ""Hiking and Trekking"", ""Hiking Trekking"", ""Men"", ""Shirts and T-Shirts"", ""Short Sleeve Shirts"", ""Columbia Sale"", ""Long Sleeve Shirts"", ""Apparel"", ""Men's"", ""Sportswear"", ""Hiking"", ""Sun Protection"", ""Moisture Wicking"", ""Omni-Shade"", ""UPF 50"", ""Omni-Wick"", ""Lightweight"", ""Breathable""]","Ridge 2.0 Short Sleeve Shirt

Brand: Columbia
Category: Apparel > Men's
Product Type: Sportswear
Sport: Hiking

This Columbia Silver Ridge 2.0 long sleeve shirt offers advanced UPF 50 sun protection, making it ideal for extended outdoor activities under intense sunlight. Crafted with Omni-Wick technology, the shirt features quick-wicking fabric engineered to keep you dry and comfortable during rigorous hiking and trekking adventures. Designed with roll-up sleeves and tab holders, this men's outdoor shirt provides versatility and ventilation, enhancing breathability in warmer conditions. Equipped with strategically placed air vents and flap-close pockets, the rugged design supports utility and airflow, fitting perfectly for camping, safari, or trekking needs. The shirt’s 30-inch center back length ensures a just-right fit while combining durability with a stylish appearance suitable for both trail and urban wear. Imported and optimized for hiking enthusiasts, this functional long sleeve shirt balances performance and rugged style, promising comfort throughout your excursions.

Features:
Sun Protection
Moisture Wicking
Omni-Shade
UPF 50
Omni-Wick
Lightweight
Breathable

Tags:
Columbia
Hiking and Trekking
Hiking Trekking
Men
Shirts and T-Shirts
Short Sleeve Shirts
Columbia Sale
Long Sleeve Shirts
Apparel
Men's
Sportswear
Hiking
Sun Protection
Moisture Wicking
Omni-Shade
UPF 50
Omni-Wick
Lightweight
Breathable",[]
F000023,Triple Canyon Solid Short Sleeve II,"Its soft fabric wicks away moisture with its wicking technology, keeping you cool and dry all day long on the trail. The laser cut creates the perfect fit and ensures long-lasting fabric.",Apparel,Men's,Sportswear,Hiking,"[""Green""]","[""S""]",[],"[""Sun Protection""]",59.99,59.99,9895691780375,https://cdn.shopify.com/s/files/1/0922/4237/9031/files/AE0753-348_1.jpg?v=1743238795,"[""Columbia"", ""Crew Neck T-Shirts"", ""Hiking and Trekking"", ""Hiking Trekking"", ""Men"", ""Shirts and T-Shirts"", ""Apparel"", ""Men's"", ""Sportswear"", ""Hiking"", ""Sun Protection""]","Triple Canyon Solid Short Sleeve II

Brand: Columbia
Category: Apparel > Men's
Product Type: Sportswear
Sport: Hiking

Its soft fabric wicks away moisture with its wicking technology, keeping you cool and dry all day long on the trail. The laser cut creates the perfect fit and ensures long-lasting fabric.

Features:
Sun Protection

Tags:
Columbia
Crew Neck T-Shirts
Hiking and Trekking
Hiking Trekking
Men
Shirts and T-Shirts
Apparel
Men's
Sportswear
Hiking
Sun Protection",[]
F000024,Omni-Shield M Summerdry Shorts,"GO ALL DAY These quick-dry shorts are perfect for sunny active days with a stretchy, adjustable waist, built-in UPF 50 sun protection, and water-and-stain resistance. STASH &amp; SECURE Zip and hand pockets, an internal key clip, and integrated D-ring offer multiple options for stashing your small essentials. Omni-Shield™ advanced repellency Omni-Shade™ Broad Spectrum UPF 50 sun protection Quick dry Elastic at waist Drawcord adjustable waist Interior mesh brief Hand pockets Zip-closed security pocket D-ring detail Internal key clip Uses: Water Imported Recommended Protection The Skin Cancer Foundation recommends this fabric as an effective UV protectant only for covered areas.",Apparel,Men's,Sportswear,,"[""Black"", ""Green"", ""Blue""]","[""S"", ""M"", ""L"", ""XL"", ""XXL""]","[""Mesh""]","[""Omni-Shield"", ""Quick Dry"", ""UPF 50"", ""Sun Protection"", ""Omni-Shade""]",30.99,30.99,9895691845911,https://cdn.shopify.com/s/files/1/0922/4237/9031/files/AE0757-012_1.jpg?v=1743238794,"[""Columbia"", ""Columbia Sale"", ""Men"", ""Pants and Shorts"", ""Shorts and Capris"", ""Water Sports"", ""Apparel"", ""Men's"", ""Sportswear"", ""Mesh"", ""Omni-Shield"", ""Quick Dry"", ""UPF 50"", ""Sun Protection"", ""Omni-Shade""]","Omni-Shield M Summerdry Shorts

Brand: Columbia
Category: Apparel > Men's
Product Type: Sportswear

GO ALL DAY These quick-dry shorts are perfect for sunny active days with a stretchy, adjustable waist, built-in UPF 50 sun protection, and water-and-stain resistance. STASH &amp; SECURE Zip and hand pockets, an internal key clip, and integrated D-ring offer multiple options for stashing your small essentials. Omni-Shield™ advanced repellency Omni-Shade™ Broad Spectrum UPF 50 sun protection Quick dry Elastic at waist Drawcord adjustable waist Interior mesh brief Hand pockets Zip-closed security pocket D-ring detail Internal key clip Uses: Water Imported Recommended Protection The Skin Cancer Foundation recommends this fabric as an effective UV protectant only for covered areas.

Materials:
Mesh

Features:
Omni-Shield
Quick Dry
UPF 50
Sun Protection
Omni-Shade

Tags:
Columbia
Columbia Sale
Men
Pants and Shorts
Shorts and Capris
Water Sports
Apparel
Men's
Sportswear
Mesh
Omni-Shield
Quick Dry
UPF 50
Sun Protection
Omni-Shade",[]
F000025,Rapid Expedition Fleece Trouser,STRETCHY &amp; FUZZY These cozy microfleece pants have a drawcord-adjustable waistband along with hand pockets and a zippered back pocket. Elastic at waist Drawcord adjustable waist Hand pockets Zippered back pocket Uses: Hiking Imported,Apparel,Men's,Sportswear,Hiking,"[""Black"", ""Navy Blue""]","[""S"", ""M"", ""L"", ""XL""]","[""Fleece""]",[],35.99,35.99,9895692697879,https://cdn.shopify.com/s/files/1/0922/4237/9031/files/AE0782-010_1.jpg?v=1743238785,"[""Columbia"", ""Columbia Sale"", ""Hiking and Trekking"", ""Hiking Trekking"", ""Men"", ""Pants and Shorts"", ""Warm Pants"", ""Apparel"", ""Men's"", ""Sportswear"", ""Hiking"", ""Fleece""]","Rapid Expedition Fleece Trouser

Brand: Columbia
Category: Apparel > Men's
Product Type: Sportswear
Sport: Hiking

STRETCHY &amp; FUZZY These cozy microfleece pants have a drawcord-adjustable waistband along with hand pockets and a zippered back pocket. Elastic at waist Drawcord adjustable waist Hand pockets Zippered back pocket Uses: Hiking Imported

Materials:
Fleece

Tags:
Columbia
Columbia Sale
Hiking and Trekking
Hiking Trekking
Men
Pants and Shorts
Warm Pants
Apparel
Men's
Sportswear
Hiking
Fleece",[]
